trinity.1,525,/properties/?prop=17975_988,B63 2TD,Bedrooms: 2,2,Talbot Street,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_988_IMG_00.jpg&q=100&w=191&h=124&zc=1,per month,http://www.trinityproperty.net/prop-search-results/?type=Lettings&criteria=&submit=&minamount=&maxamount=&bedrooms=,"Talbot Street, Halesowen"
trinity.47,"225,000",/properties/?prop=17975_107_s,,Bedrooms: 4,4,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_107_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"1a, Bryan Avenue, Penn, WV4"
trinity.48,"69,950",/properties/?prop=17975_98_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_98_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Batmanshill Road, Coseley, Bilston, WV14"
trinity.49,"99,950",/properties/?prop=17975_103_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_103_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Buxton Road, Dudley, DY2"
trinity.50,"112,995",/properties/?prop=17975_102_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_102_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Chorley Gardens, Bilston, WV14"
trinity.51,"64,950",/properties/?prop=17975_93_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_93_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Corbyn Road, Dudley, DY1"
trinity.52,"98,500",/properties/?prop=17975_92_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_92_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Dibdale Road West, Dudley, DY1"
trinity.53,"119,950",/properties/?prop=17975_96_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_96_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Elm Terrace, Tividale, B69"
trinity.54,"159,950",/properties/?prop=17975_86_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_86_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Gordon Drive, Tipton, DY4"
trinity.55,"99,950",/properties/?prop=17975_105_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_105_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Hawkesley Road, Dudley, DY1"
trinity.56,"103,500",/properties/?prop=17975_101_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_101_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Langstone Road, Dudley, DY1"
trinity.57,"114,950",/properties/?prop=17975_76_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_76_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Pearce Close, Dudley, DY1"
trinity.58,"149,950",/properties/?prop=17975_87_s,,Bedrooms: 4,4,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_87_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Regent Road, Tividale, B69"
trinity.59,"87,000",/properties/?prop=17975_79_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_79_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Springfield lane, Rowley Regis, B65"
trinity.60,"107,000",/properties/?prop=17975_88_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_88_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"St Michaels Way, Tipton, DY4"
trinity.61,"325,000",/properties/?prop=17975_85_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_85_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Swin Forge Way, Swindon, DY3"
trinity.62,"139,995",/properties/?prop=17975_82_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_82_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Terrace Street, Brierley Hill, DY5"
trinity.63,"140,000",/properties/?prop=17975_50_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_50_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Whitegates Road, Bilston, WV14"
trinity.64,"90,000",/properties/?prop=17975_111_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_111_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Willow Road, Dudley, DY1"
trinity.65,"119,950",/properties/?prop=17975_100_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_100_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Wolverley Road, Halesowen, B63"
trinity.66,"199,950",/properties/?prop=17975_34_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_34_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Alpine Drive, Netherton, DY2"
trinity.67,"109,950",/properties/?prop=17975_70_s,,Bedrooms: 4,4,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_70_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Blackacre Road, Dudley, DY2"
trinity.68,"132,950",/properties/?prop=17975_75_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_75_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Buffery Road, Dudley, DY2"
trinity.69,"159,950",/properties/?prop=17975_23_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_23_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Buffery Road, Dudley, DY2"
trinity.70,"120,000",/properties/?prop=17975_58_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_58_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Cradley Road, Netherton, DY2"
trinity.71,"112,500",/properties/?prop=17975_48_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_48_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Edward Fisher Drive, Tipton, DY4"
trinity.72,"99,950",/properties/?prop=17975_45_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_45_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Elizabeth Mews, Tividale, B69"
trinity.73,"124,950",/properties/?prop=17975_15_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_15_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Evans Close, Tipton, DY4"
trinity.74,"109,950",/properties/?prop=17975_61_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_61_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Ivyhouse Lane, Coseley, WV14"
trinity.75,"59,950",/properties/?prop=17975_69_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_69_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Kennedy Crescent, Gornal, DY3"
trinity.76,"121,950",/properties/?prop=17975_71_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_71_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Midhill Drive, Oldbury, B65"
trinity.77,"125,000",/properties/?prop=17975_59_s,,Bedrooms: 4,4,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_59_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Parkhead Crescent, Dudley, DY2"
trinity.78,"94,950",/properties/?prop=17975_77_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_77_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Princess Anne Road, Bilston, WV14"
trinity.79,"174,950",/properties/?prop=17975_53_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_53_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Queens Road, Sedgley, Dudley, DY3"
trinity.80,"169,950",/properties/?prop=17975_67_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_67_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Quorn Crescent, Stourbridge, DY8"
trinity.81,"122,000",/properties/?prop=17975_35_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_35_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Raby Close, Tividale, B69"
trinity.82,"164,995",/properties/?prop=17975_19_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_19_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Regan Drive, Oldbury, B69"
trinity.83,"114,950",/properties/?prop=17975_36_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_36_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Sandyfields Road, Sedgley, DY3"
trinity.84,"179,950",/properties/?prop=17975_66_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_66_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Scotts Green Close, Dudley, DY1"
trinity.85,"125,950",/properties/?prop=17975_64_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_64_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=2,"Whitehouse Street, Tipton, DY4"
trinity.86,"86,950",/properties/?prop=17975_31_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_31_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Attingham Drive, Dudley, DY1"
trinity.87,"79,950",/properties/?prop=17975_33_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_33_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Bagnalls Wharf, Wednesbury, WS10"
trinity.88,"99,950",/properties/?prop=17975_39_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_39_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Bell Road, Netherton, DY2"
trinity.89,"85,500",/properties/?prop=17975_41_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_41_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Castleton Street, Netherton, DY2"
trinity.90,"110,000",/properties/?prop=17975_25_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_25_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Elm Terrace, Tividale, B69"
trinity.91,"49,950",/properties/?prop=17975_9_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_9_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Five Ways Court, Lower Gornal, Dudley, DY3"
trinity.92,"89,950",/properties/?prop=17975_10_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_10_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Linwood Road, Dudley, DY1"
trinity.93,"54,950",/properties/?prop=17975_7_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_7_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=3,"Netherend Lane, Halesowen, B63"
